理财金额	3个月理财月日均金额	6个月理财月日均金额	持有基金标志	基金金额	3个月基金月日均金额	6个月基金月日均金额	持有国债标志	国债金额	3个月国债月日均金额	6个月国债月日均金额	银保通金额	3个月银保通月日均金额	6个月银保通月日均金额	贵金属金额	3个月贵金属月日均金额	6个月贵金属月日均金额	是否薪资理财	是否社保金融IC卡	y
CUST_FINA_AMT	L3_CUST_FINA_AVGAMT	L6_CUST_FINA_AVGAMT	FUND_FLAG	CUST_FOND_AMT	L3_CUST_FOND_AVGAMT	L6_CUST_FOND_AVGAMT	BOND_FLAG	CUST_NADEBT_AMT	L3_CUST_NADEBT_AVGAMT	L6_CUST_NADEBT_AVGAMT	CUST_YBT_AMT	L3_CUST_YBT_AVGAMT	L6_CUST_YBT_AVGAMT	CUST_METAL_AMT	L3_CUST_METAL_AVGAMT	L6_CUST_METAL_AVGAMT	CUST_SALARY_FINANCIAL_FLAG	CUST_SOCIAL_SECURITYIC_FLAG	QSQ_FLAG
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	20000	20000	26670.25167	0	0	0	N	N	
0	0	0	1	123073.04	119820.1167	115695.7933	N	0	0	0	0	0	0	0	0	0	N	N	
292140.91	290673.5233	279573.95	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
568133.04	582791.89	565230.0867	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	14049.65167	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	254881.71	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
501869.52	450802.4033	409413.8583	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
602200.69	604104.25	586633.1667	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
1015168.16	1248379.03	1188791.907	1	127503.25	236432.92	248452.3667	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
294665.05	315503.73	318824.9617	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
490167.18	408527.4067	383059.84	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	9498.39	9166.686667	10977.36167	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
502884.93	491292.8933	494061.6817	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
1989401.66	2033318.96	1979121.12	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	14550.96667	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	630000	630000	690107.5267	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
81860.66	95235.13	97970.17	1	366824.9	365254.9633	348200.925	N	0	0	0	0	0	0	0	0	0	N	N	
1006156.85	821255.75	449532.745	1	268804.35	261775.6833	251725.2133	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	8268.193333	131462.1783	1	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
581540.62	561585.6867	354922.8817	1	67423.3	68723.61	195587.2217	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
768487.05	742364.7833	676256.3483	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
49907.93	163312.7933	135187.78	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
2259969.86	2139797.557	1271134.532	1	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	32178.34	31757.04	30933.41333	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	3976.128333	N	0	0	0	N	110000	110000	104500	150000	150000	177069.8917	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
187613.91	223755.01	217708.185	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	15533.42	15192.48333	15584.035	N	N	
215441.18	269902.75	330061.635	1	200666.73	133736.98	66868.49	N	0	0	0	0	0	0	0	0	0	N	N	
0	33442.65	53671.29833	1	304500.87	306031.3533	309944.2467	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	0	0	0	N	0	0	0	16116.21	15609.61333	18749.04833	0	0	0	N	N	
107401.88	90224.40333	67785.665	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
32334.03	122045.66	126415.5	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	200000	200000	200000	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	670000	670000	636500	0	0	0	0	0	0	N	N	
212750.86	211965.7533	196690.2133	1	30549.82	30709.86667	31118.77	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	50000	50000	55440.86	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
3298439.02	3452101.09	3036367.782	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
178245.35	136293.17	81650.04667	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
113430.69	139734.43	170739.8183	1	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
1151590.38	1138759.98	1061104.348	1	7627.56	7438.243333	7557.656667	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	19564.61333	100242.3067	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	1225050.54	1187621.827	1152914.967	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
386394.93	511053.1067	532361.865	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
200152.62	200162.5167	200153.5867	1	339746.57	334955.4567	332566.7533	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	47.66	47.65333333	47.63	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	348000	348000	206866.6667	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
4015977.9	5031009.61	4334800.308	1	1317836.05	1312968.07	728751.765	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
202515.07	201797.26	100898.63	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	664412.5733	534588.07	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	10378.24	10271.63	6549.711667	N	0	0	0	0	0	0	1.65	1.65	1.65	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
102280.82	101981.7367	100736.7583	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	124000	126688.1733	128144.0867	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
2686870.87	2588433.48	3791092.835	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
100401.1	100383.9733	105153.3383	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
43406.05	45086.59	47793.81	1	52536.71	52464.85333	52291.12833	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
1059421.67	1114246.423	1065380.93	1	104663.98	104135.3633	99426.67667	N	0	0	0	0	0	0	0	0	0	N	N	
100234.93	100257.6233	95766.61667	1	197501.31	192154.83	192674.35	N	0	0	0	57120.17	55110.9	65464.68167	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	15966.25	15644.2	15570.135	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
503054.73	468287.6333	469125.7033	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
796021.78	800430.32	787956.44	1	46017.75	45118.97	45098.40167	N	0	0	0	0	0	0	0	0	0	N	N	
181510.54	137842.56	141173.2067	1	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
253274.83	252340.1833	126170.0917	1	0	0	48752.375	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	5476.86	5135.276667	4510.066667	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
50628.77	50449.31667	25224.65833	1	0	0	0	N	35000	35000	35000	0	0	0	0	0	0	Y	N	
462619.97	420757.74	368642.985	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
1296785.71	1781009.68	2020323.65	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	174649.6083	N	0	0	0	N	980000	980000	980000	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	39000	39000	39000	0	0	0	0	0	0	N	N	
0	350175.8433	668455.19	1	1312170.52	1291812.977	1264677.033	N	0	0	0	0	0	0	0	0	0	N	N	
1202991.78	1067351.233	1033416.875	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	72018.21833	1	53575.59	53129.47333	53780.23	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
202329.45	218487.3033	211938.7183	1	10103.19	10074.22667	7766.303333	N	15000	13387.09667	6693.548333	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	110138.44	108672.4967	107432.2083	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
551701.7	641250.2467	343301.8817	1	35832.25	35366.45667	34608.84	N	0	0	0	0	0	0	0	0	0	N	N	
0	80678.67	135304.2833	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
360955.4	254028.7867	145474.55	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
9543439.54	8782626.883	6495410.517	1	512924.59	505222.5267	501118.8917	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
2000000	2000000	2000000	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
201108.84	168499.2067	181467.095	1	228743.45	222344.8333	213501.9117	N	0	0	0	0	0	0	0	0	0	Y	N	
50204.73	48008.53667	24004.26833	1	12940.7	12433.46667	11808.145	Y	19000	11333.33333	13333.33333	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	30000	20000	10000	0	0	0	N	N	
0	0	0	1	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
503565.59	434918.0733	308503.3233	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
1857317.07	1926251.65	1896677.475	1	56546.56	65925.90333	75778.32167	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
100689.73	93143.01667	125261.4767	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
85548.52	70691.01667	55485.32667	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	100000	100000	60000	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
5485217.24	5518627.527	5427601.135	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
228592.27	230209.0267	160194.535	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	170031.9983	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
531869.45	513262.73	451143.9417	1	150074.25	87922.28667	43961.14333	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
240897.37	240843.07	229097.2617	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
702581.71	468254.29	398440.6083	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
523947.16	506338.8867	491062.2333	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	49536.25	48537.06667	48307.27833	N	0	0	0	0	0	0	0	0	0	N	N	
386274.72	385224.93	305357.9333	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
271250.14	262500.4933	252845.095	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
189589.29	235249.19	289265.345	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
37516.03	63437.99333	82141.94167	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
252478.05	250798.4533	236323.8633	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
87136.21	89985.61	86292.245	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	23199.48	22752.90333	22051.94667	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	60000	60000	60000	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
200719.59	200940.73	183410.055	1	85673.63	84523.60667	83793.87667	N	473000	445043.01	349021.505	0	0	0	0	0	0	N	N	
2644282.04	3048985.843	3013018.592	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	Y	11700	17018.18333	20209.09167	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
868352.25	861157.93	780914.4417	1	0	427828.86	894291.89	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	35100	43766.66667	52433.33333	0	0	0	0	0	0	N	N	
917235.58	889939.3833	832968.815	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
16174.59	52943.56	130318.0967	1	165744.4	161008.3167	156590.7933	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
